income,frq,rcn,clothes,kitchen,small_appliances,toys,house_keeping,per_net_purchase,spent_online,x_education_2nd Cycle,x_education_Graduation,x_education_Master,x_education_PhD,x_status_Married,x_status_Single,x_status_Together,x_status_Widow,x_gender_M,x_dependents_1.0,x_description_Kind of OK,x_description_Meh...,x_description_OK nice!,x_description_Take my money!!,PC0,PC1,PC2
0.7431616856025945,1.1916045998703195,0.4578189572617142,-0.6170227719693344,-0.24306463667234582,1.216846989894269,0.4958373443186762,-0.49927358669174027,-1.2575595250878662,0.522054714581021,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8963558426461073,1.9376972720976229,-1.1207809407319926
1.5594880236059183,1.1000106313154348,-1.5357227726797786,0.16615966533354226,-0.7902276931707367,0.740463955339495,-0.3743742201953605,-0.6319067657776419,-1.7986492454979675,-0.237577575874112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9810919586421372,1.4214976279157256,-0.7856247098290811
-1.5485420998500168,-0.8234627083371445,0.5574960437587888,-0.8345734489979113,1.6720060610720222,-0.37109645862164464,-0.8094800024523788,2.2860231741121937,0.9067993565525392,-0.9041912461469996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.813108124249771,-0.38143970929173643,0.7808669339296138
0.8455282229296603,0.5504468199861264,-1.4028199906836791,0.38371034236211915,0.4408891839506428,-0.7680823207506231,-0.08430369869068159,-0.23400722851993705,-0.391815972431704,0.7855679230309779,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2470133795707357,0.5141768394731905,1.3022027942913144
0.7824346131536739,1.00841666276055,-0.8712088626992811,0.34020020695640374,-0.24306463667234582,-0.05350776891846189,-0.3743742201953605,-0.36664040760583866,-0.44592494447271414,1.2371353572320303,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.7819199898537696,0.7048048606212542,0.4433755702841609
-1.7672225693353727,-0.5486808026724903,0.4245932617626893,-0.18192141791218072,-0.6534369290461389,1.5344356795974519,-0.6644447417000394,-0.7645399448635435,1.3396711328806203,-0.8356137430024363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.2501413607564966,-1.5868473940399828,-1.952744405264911
-0.038516387346319,-0.18230492845295138,0.6903988257548883,0.8623218318249882,0.03051689157684963,-1.2444653553053973,-0.8094800024523788,0.16389230873776778,0.20338272001940746,-0.1167364219766416,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5140806647788729,-1.1541008239140251,0.5871068635930984
-0.0709257284936116,-1.3730265196664528,-0.2731463437168332,1.427953592099288,-0.7902276931707367,-1.3238625277311928,-0.6644447417000394,-0.8971731239494452,-0.28359802834968373,-0.9682008706218993,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6584963280977286,-2.2891023450017864,0.10152110854565799
1.4301442883816158,0.9168226942056653,0.7568502167529381,-0.5735126365636191,0.3040984198260451,0.502272438062108,0.35080208356633674,0.2965254878236694,-1.3657774691698865,0.3547042505924284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7659567217232603,2.1444610866680023,-0.42933988470584805
0.9894433153855315,0.0008830086568180658,1.354912735735386,-0.6170227719693344,1.261633768698229,0.3434780932105166,0.35080208356633674,-0.23400722851993705,-1.4739954132519066,-0.3694528262983025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.16930359169346695,1.606374953812833,-0.6701446133002366
0.17990715644477762,-0.2738988970078361,-0.6718546897051318,0.38371034236211915,-0.3798554007969435,0.3434780932105166,-0.6644447417000394,-0.7645399448635435,-0.7164698046777648,-0.21349239743406637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7541469743906221,-0.30577619511072884,-0.6822375880789547
0.9194861192057584,1.1000106313154348,0.05911061127341558,-1.0521241260264882,-0.5166461649215413,0.8198611277652907,1.9461899518420707,0.5617918459954726,-1.0411236369238257,0.8615608136262946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21591083154669544,2.6218280778388814,-0.010242223990328085
-0.46016815529659927,-0.9150566768920292,-0.8047574717012314,1.1233826442592805,-0.9270184572953344,-0.6092879758990317,-0.8094800024523788,-0.8971731239494452,0.5280365522654683,-0.8083251171836655,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.42123031460490845,-2.2630217320680717,-0.1636618781097236
-0.7430800483468047,-0.9150566768920292,1.5874926042285602,-0.2254315533178961,-0.9270184572953344,0.3434780932105166,1.366048908832713,-0.23400722851993705,1.5019980490036506,-0.975141673275804,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.663288161680398,-1.2329390519643055,-0.9241802873682837
-1.853219269571054,-1.3730265196664528,-0.5057262122100074,-1.965836969546511,2.9031229381934014,0.502272438062108,3.1064720378607866,-0.49927358669174027,0.47392758022445813,-1.0097863634457218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-4.337029800181452,0.9706581886276989,0.8424713236711397
1.550018476588929,2.1991382539740516,0.6571731302558634,-1.4002052092722113,-0.7902276931707367,0.502272438062108,1.075978387328034,3.214455427713505,-1.0411236369238257,1.7238813894994547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.62649700359739,3.8415115387779184,0.7817660621102112
-1.6294002862005101,-1.0982446140017987,-0.0073407797246341795,-1.4002052092722113,1.3984245328228266,-0.05350776891846189,2.3812957340990892,0.6944250250813743,0.419818608183448,-0.9514124334333945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.4982753440995955,0.45021458180264856,0.8777889327555879
-1.0860758501831007,-0.9150566768920292,0.49104465276073905,-0.9215937198093421,0.7144707121998383,1.3756413347458605,0.35080208356633674,-0.49927358669174027,0.9609083285935494,-0.8731059419534434,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.1368531657020116,-0.34626297991442184,-1.2762065212175298
0.70546701588768,-0.6402747712273751,-0.2731463437168332,-1.7047761571122189,-0.3798554007969435,-1.1650681828796015,3.9766836023748233,3.877621323143013,-1.4739954132519066,-0.7075944940526373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.708509033928188,2.8731280893964173,2.4003361916739876
-0.9962252645335284,-0.7318687397822597,-1.6021741636778284,-2.0093471049522265,3.039913702317999,-1.00627383802801,0.7859078658233551,4.142887681314816,0.798581412470519,-0.659186844774122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.222612614844076,1.6265920251468797,3.2676926280796113
